id,gloc
001198,0
001199,0
001200,0
001201,0
001202,0
001203,0
001204,0
001205,0
001206,0
001207,0
001208,0
001209,0
001210,0
001211,0
001212,0
001213,0
001214,0
001215,0
001216,0
001217,0
001218,0
001219,0
001220,0
001221,0
001222,0
001223,0
001224,0
001225,0
001226,0
001227,0
001228,0
001229,0
001230,0
001231,0
001232,0
001233,0
001234,0
001235,0
001236,0
001237,0
001238,0
001239,0
001240,0
001241,0
001242,0
001243,0
001244,0
001245,0
001246,0
001247,0
001248,0
001249,0
001250,0
001251,0
001252,0
001253,0
001254,0
001255,0
001256,0
001257,0
001258,0
001259,0
001260,0
001261,0
001262,0
001263,0
001264,0
001265,0
001266,0
001267,0
001268,0
001269,0
001270,0
001271,0
001272,0
001273,0
001274,0
001275,0
001276,0
001277,0
001278,0
001279,0
001280,0
001281,0
001282,0
001283,0
001284,0
001285,0
001286,0
001287,0
001288,0
001289,0
001290,0
001291,0
001292,0
001293,0
001294,0
001295,0
001296,0
001297,0
001298,0
001299,0
001300,0
001301,0
001302,0
001303,0
001304,0
001305,0
001306,0
001307,0
001308,0
001309,0
001310,0
001311,0
001312,0
001313,0
001314,0
001315,0
001316,0
001317,0
001318,0
001319,0
001320,0
001321,0
001322,0
001323,0
001324,0
001325,0
001326,0
001327,0
001328,0
001329,0
001330,0
001331,0
001332,0
001333,0
001334,0
001335,0
001336,0
001337,0
001338,0
001339,0
001340,0
001341,0
001342,0
001343,0
001344,0
001345,0
001346,0
001347,0
001348,0
001349,0
001350,0
001351,0
001352,0
001353,0
001354,0
001355,0
001356,0
001357,0
001358,0
001359,0
001360,0
001361,0
001362,0
001363,0
001364,0
001365,0
001366,0
001367,0
001368,0
001369,0
001370,0
001371,0
001372,0
001373,0
001374,0
001375,0
001376,0
001377,0
001378,0
001379,0
001380,0
001381,0
001382,0
001383,0
001384,0
001385,0
001386,0
001387,0
001388,0
001389,0
001390,0
001391,0
001392,0
001393,0
001394,0
001395,0
001396,0
001397,0
001398,0
001399,0
001400,0
001401,0
001402,0
001403,0
001404,0
001405,0
001406,0
001407,0
001408,0
001409,0
001410,0
001411,0
001412,0
001413,0
001414,0
001415,0
001416,0
001417,0
001418,0
001419,0
001420,0
001421,0
001422,0
001423,0
001424,0
001425,0
001426,0
001427,0
001428,0
001429,0
001430,0
001431,0
001432,0
001433,0
001434,0
001435,0
001436,0
001437,0
001438,0
001439,0
001440,0
001441,0
001442,0
001443,0
001444,0
001445,0
001446,0
001447,0
001448,0
001449,0
001450,0
001451,0
001452,0
001453,0
001454,0
001455,0
001456,0
001457,0
001458,0
001459,0
001460,0
001461,0
001462,0
001463,0
001464,0
001465,0
001466,0
001467,0
001468,0
001469,0
001470,0
001471,0
001472,0
001473,0
001474,0
001475,0
001476,0
001477,0
001478,0
001479,0
001480,0
001481,0
001482,0
001483,0
001484,0
001485,0
001486,0
001487,0
001488,0
001489,0
001490,0
001491,0
001492,0
001493,0
001494,0
001495,0
001496,0
001497,0
001498,0
001499,0
001500,0
001501,0
001502,0
001503,0
001504,0
001505,0
001506,0
001507,0
001508,0
001509,0
001510,0
001511,0
001512,0
001513,0
001514,0
001515,0
001516,0
001517,0
001518,0
001519,0
001520,0
001521,0
001522,0
001523,0
001524,0
001525,0
001526,0
001527,0
001528,0
001529,0
001530,0
001531,0
001532,0
001533,0
001534,0
001535,0
001536,0
001537,0
001538,0
001539,0
001540,0
001541,0
001542,0
001543,0
001544,0
001545,0
001546,0
001547,0
001548,0
001549,0
001550,0
001551,0
001552,0
001553,0
001554,0
001555,0
001556,0
001557,0
001558,0
001559,0
001560,0
001561,0
001562,0
001563,0
001564,0
001565,0
001566,0
001567,0
001568,0
001569,0
001570,0
001571,0
001572,0
001573,0
001574,0
001575,0
001576,0
001577,0
001578,0
001579,0
001580,0
001581,0
001582,0
001583,0
001584,0
001585,0
001586,0
001587,0
001588,0
001589,0
001590,0
001591,0
001592,0
001593,0
001594,0
001595,0
001596,0
001597,0
001598,0
001599,0
001600,0
001601,0
001602,0
001603,0
001604,0
001605,0
001606,0
001607,0
001608,0
001609,0
001610,0
001611,0
001612,0
001613,0
001614,0
001615,0
001616,0
001617,0
001618,0
001619,0
001620,0
001621,0
001622,0
001623,0
001624,0
001625,0
001626,0
001627,0
001628,0
001629,0
001630,0
001631,0
001632,0
001633,0
001634,0
001635,0
001636,0
001637,0
001638,0
001639,0
001640,0
001641,0
001642,0
001643,0
001644,0
001645,0
001646,0
001647,0
001648,0
001649,0
001650,0
001651,0
001652,0
001653,0
001654,0
001655,0
001656,0
001657,0
001658,0
001659,0
001660,0
001661,0
001662,0
001663,0
001664,0
001665,0
001666,0
001667,0
001668,0
001669,0
001670,0
001671,0
001672,0
001673,0
001674,0
001675,0
001676,0
001677,0
001678,0
001679,0
001680,0
001681,0
001682,0
001683,0
001684,0
001685,0
001686,0
001687,0
001688,0
001689,0
001690,0
001691,0
001692,0
001693,0
001694,0
001695,0
001696,0
001697,0
001698,0
001699,0
001700,0
001701,0
001702,0
001703,0
001704,0
001705,0
001706,0
001707,0
001708,0
001709,0
001710,0
001711,0
001712,0
001713,0
001714,0
001715,0
001716,0
001717,0
001718,0
001719,0
001720,0
001721,0
001722,0
001723,0
001724,0
001725,0
001726,0
001727,0
001728,0
001729,0
001730,0
001731,0
001732,0
001733,0
001734,0
001735,0
001736,0
001737,0
001738,0
001739,0
001740,0
001741,0
001742,0
001743,0
001744,0
001745,0
001746,0
001747,0
001748,0
001749,0
001750,0
001751,0
001752,0
001753,0
001754,0
001755,0
001756,0
001757,0
001758,0
001759,0
001760,0
001761,0
001762,0
001763,0
001764,0
001765,0
001766,0
001767,0
001768,0
001769,0
001770,0
001771,0
001772,0
001773,0
001774,0
001775,0
001776,0
001777,0
001778,0
001779,0
001780,0
001781,0
001782,0
001783,0
001784,0
001785,0
001786,0
001787,0
001788,0
001789,0
001790,0
001791,0
001792,0
001793,0
001794,0
001795,0
001796,0
001797,0
001798,0
001799,0
001800,0
001801,0
001802,0
001803,0
001804,0
001805,0
001806,0
001807,0
001808,0
001809,0
001810,0
001811,0
001812,0
001813,0
001814,0
001815,0
001816,0
001817,0
001818,0
001819,0
001820,0
001821,0
001822,0
001823,0
001824,0
001825,0
001826,0
001827,0
001828,0
001829,0
001830,0
001831,0
001832,0
001833,0
001834,0
001835,0
001836,0
001837,0
001838,0
001839,0
001840,0
001841,0
001842,0
001843,0
001844,0
001845,0
001846,0
001847,0
001848,0
001849,0
001850,0
001851,0
001852,0
001853,0
001854,0
001855,0
001856,0
001857,0
001858,0
001859,0
001860,0
001861,0
001862,0
001863,0
001864,0
001865,0
001866,0
001867,0
001868,0
001869,0
001870,0
001871,0
001872,0
001873,0
001874,0
001875,0
001876,0
001877,0
001878,0
001879,0
001880,0
001881,0
001882,0
001883,0
001884,0
001885,0
001886,0
001887,0
001888,0
001889,0
001890,0
001891,0
001892,0
001893,0
001894,0
001895,0
001896,0
001897,0
001898,0
001899,0
001900,0
001901,0
001902,0
001903,0
001904,0
001905,0
001906,0
001907,0
001908,0
001909,0
001910,0
001911,0
001912,0
001913,0
001914,0
001915,0
001916,0
001917,0
001918,0
001919,0
001920,0
001921,0
001922,0
001923,0
001924,0
001925,0
001926,0
001927,0
001928,0
001929,0
001930,0
001931,0
001932,0
001933,0
001934,0
001935,0
001936,0
001937,0
001938,0
001939,0
001940,0
001941,0
001942,0
001943,0
001944,0
001945,0
001946,0
001947,0
001948,0
001949,0
001950,0
001951,0
001952,0
001953,0
001954,0
001955,0
001956,0
001957,0
001958,0
001959,0
001960,0
001961,0
001962,0
001963,0
001964,0
001965,0
001966,0
001967,0
001968,0
001969,0
001970,0
001971,0
001972,0
001973,0
001974,0
001975,0
001976,0
001977,0
001978,0
001979,0
001980,0
001981,0
001982,0
001983,0
001984,0
001985,0
001986,0
001987,0
001988,0
001989,0
001990,0
001991,0
001992,0
001993,0
001994,0
001995,0
001996,0
001997,0
001998,0
001999,0
002000,0
002001,0
002002,0
002003,0
002004,0
002005,0
002006,0
002007,0
002008,0
002009,0
002010,0
002011,0
002012,0
002013,0
002014,0
002015,0
002016,0
002017,0
002018,0
002019,0
002020,0
002021,0
002022,0
002023,0
002024,0
002025,0
002026,0
002027,0
002028,0
002029,0
002030,0
002031,0
002032,0
002033,0
002034,0
002035,0
002036,0
002037,0
002038,0
002039,0
002040,0
002041,0
002042,0
002043,0
002044,0
002045,0
002046,0
002047,0
002048,0
002049,0
002050,0
002051,0
002052,0
002053,0
002054,0
002055,0
002056,0
002057,0
002058,0
002059,0
002060,0
002061,0
002062,0
002063,0
002064,0
002065,0
002066,0
002067,0
002068,0
002069,0
002070,0
002071,0
002072,0
002073,0
002074,0
002075,0
002076,0
002077,0
002078,0
002079,0
002080,0
002081,0
002082,0
002083,0
002084,0
002085,0
002086,0
002087,0
002088,0
002089,0
002090,0
002091,0
002092,0
002093,0
002094,0
002095,0
002096,0
002097,0
002098,0
002099,0
002100,0
002101,0
002102,0
002103,0
002104,0
002105,0
002106,0
002107,0
002108,0
002109,0
002110,0
002111,0
002112,0
002113,0
002114,0
002115,0
002116,0
002117,0
002118,0
002119,0
002120,0
002121,0
002122,0
002123,0
002124,0
002125,0
002126,0
002127,0
002128,0
002129,0
002130,0
002131,0
002132,0
002133,0
002134,0
002135,0
002136,0
002137,0
002138,0
002139,0
002140,0
002141,0
002142,0
002143,0
002144,0
002145,0
002146,0
002147,0
002148,0
002149,0
002150,0
002151,0
002152,0
002153,0
002154,0
002155,0
002156,0
002157,0
002158,0
002159,0
002160,0
002161,0
002162,0
002163,0
002164,0
002165,0
002166,0
002167,0
002168,0
002169,0
002170,0
002171,0
002172,0
002173,0
002174,0
002175,0
002176,0
002177,0
002178,0
002179,0
002180,0
002181,0
002182,0
002183,0
002184,0
002185,0
002186,0
002187,0
002188,0
002189,0
002190,0
002191,0
002192,0
002193,0
002194,0
002195,0
002196,0
002197,0
002198,0
002199,0
002200,0
002201,0
002202,0
002203,0
002204,0
002205,0
002206,0
002207,0
002208,0
002209,0
002210,0
002211,0
002212,0
002213,0
002214,0
002215,0
002216,0
002217,0
002218,0
002219,0
002220,0
002221,0
002222,0
002223,0
002224,0
002225,0
002226,0
002227,0
002228,0
002229,0
002230,0
002231,0
002232,0
002233,0
002234,0
002235,0
002236,0
002237,0
002238,0
002239,0
002240,0
002241,0
002242,0
002243,0
002244,0
002245,0
002246,0
002247,0
002248,0
002249,0
002250,0
002251,0
002252,0
002253,0
002254,0
002255,0
002256,0
002257,0
002258,0
002259,0
002260,0
002261,0
002262,0
002263,0
002264,0
002265,0
002266,0
002267,0
002268,0
002269,0
002270,0
002271,0
002272,0
002273,0
002274,0
002275,0
002276,0
002277,0
002278,0
002279,0
002280,0
002281,0
002282,0
002283,0
002284,0
002285,0
002286,0
002287,0
002288,0
002289,0
002290,0
002291,0
002292,0
002293,0
002294,0
002295,0
002296,0
002297,0
002298,0
002299,0
002300,0
002301,0
002302,0
002303,0
002304,0
002305,0
002306,0
002307,0
002308,0
002309,0
002310,0
002311,0
002312,0
002313,0
002314,0
002315,0
002316,0
002317,0
002318,0
002319,0
002320,0
002321,0
002322,0
002323,0
002324,0
002325,0
002326,0
002327,0
002328,0
002329,0
002330,0
002331,0
002332,0
002333,0
002334,0
002335,0
002336,0
002337,0
002338,0
002339,0
002340,0
002341,0
002342,0
002343,0
002344,0
002345,0
002346,0
002347,0
002348,0
002349,0
002350,0
002351,0
002352,0
002353,0
002354,0
002355,0
002356,0
002357,0
002358,0
002359,0
002360,0
002361,0
002362,0
002363,0
002364,0
002365,0
002366,0
002367,0
002368,0
002369,0
002370,0
002371,0
002372,0
002373,0
002374,0
002375,0
002376,0
002377,0
002378,0
002379,0
002380,0
002381,0
002382,0
002383,0
002384,0
002385,0
002386,0
002387,0
002388,0
002389,0
002390,0
002391,0
002392,0
002393,0
002394,0
002395,0
002396,0
002397,0
002398,0
002399,0
002400,0
002401,0
002402,0
002403,0
002404,0
002405,0
002406,0
002407,0
002408,0
002409,0
002410,0
002411,0
002412,0
002413,0
002414,0
002415,0
002416,0
002417,0
002418,0
002419,0
002420,0
002421,0
002422,0
002423,0
002424,0
002425,0
002426,0
002427,0
002428,0
002429,0
002430,0
002431,0
002432,0
002433,0
002434,0
002435,0
002436,0
002437,0
002438,0
002439,0
002440,0
002441,0
002442,0
002443,0
002444,0
002445,0
002446,0
002447,0
002448,0
002449,0
002450,0
002451,0
002452,0
002453,0
002454,0
002455,0
002456,0
002457,0
002458,0
002459,0
002460,0
002461,0
002462,0
002463,0
002464,0
002465,0
002466,0
002467,0
002468,0
002469,0
002470,0
002471,0
002472,0
002473,0
002474,0
002475,0
002476,0
002477,0
002478,0
002479,0
002480,0
002481,0
002482,0
002483,0
002484,0
002485,0
002486,0
002487,0
002488,0
002489,0
002490,0
002491,0
002492,0
002493,0
002494,0
002495,0
002496,0
002497,0
002498,0
002499,0
002500,0
002501,0
002502,0
002503,0
002504,0
002505,0
002506,0
002507,0
002508,0
002509,0
002510,0
002511,0
002512,0
002513,0
002514,0
002515,0
002516,0
002517,0
002518,0
002519,0
002520,0
002521,0
002522,0
002523,0
002524,0
002525,0
002526,0
002527,0
002528,0
002529,0
002530,0
002531,0
002532,0
002533,0
002534,0
002535,0
002536,0
002537,0
002538,0
002539,0
002540,0
002541,0
002542,0
002543,0
002544,0
002545,0
002546,0
002547,0
002548,0
002549,0
002550,0
002551,0
002552,0
002553,0
002554,0
002555,0
002556,0
002557,0
002558,0
002559,0
002560,0
002561,0
002562,0
002563,0
002564,0
002565,0
002566,0
002567,0
002568,0
002569,0
002570,0
002571,0
002572,0
002573,0
002574,0
002575,0
002576,0
002577,0
002578,0
002579,0
002580,0
002581,0
002582,0
002583,0
002584,0
002585,0
002586,0
002587,0
002588,0
002589,0
002590,0
002591,0
002592,0
002593,0
002594,0
002595,0
002596,0
002597,0
002598,0
002599,0
002600,0
002601,0
002602,0
002603,0
002604,0
002605,0
002606,0
002607,0
002608,0
002609,0
002610,0
002611,0
002612,0
002613,0
002614,0
002615,0
002616,0
002617,0
002618,0
002619,0
002620,0
002621,0
002622,0
002623,0
002624,0
002625,0
002626,0
002627,0
002628,0
002629,0
002630,0
002631,0
002632,0
002633,0
002634,0
002635,0
002636,0
002637,0
002638,0
002639,0
002640,0
002641,0
002642,0
002643,0
002644,0
002645,0
002646,0
002647,0
002648,0
002649,0
002650,0
002651,0
002652,0
002653,0
002654,0
002655,0
002656,0
002657,0
002658,0
002659,0
002660,0
002661,0
002662,0
002663,0
002664,0
002665,0
002666,0
002667,0
002668,0
002669,0
002670,0
002671,0
002672,0
002673,0
002674,0
002675,0
002676,0
002677,0
002678,0
002679,0
002680,0
002681,0
002682,0
002683,0
002684,0
002685,0
002686,0
002687,0
002688,0
002689,0
002690,0
002691,0
002692,0
002693,0
002694,0
002695,0
002696,0
002697,0
002698,1
002699,1
002700,1
002701,1
002702,1
002703,1
002704,1
002705,1
002706,1
002707,1
002708,1
002709,1
002710,1
002711,1
002712,1
002713,1
002714,1
002715,1
002716,1
002717,1
002718,1
002719,1
002720,1
002721,1
002722,1
002723,1
002724,1
002725,1
002726,1
002727,1
002728,1
002729,1
002730,1
002731,1
002732,1
002733,1
002734,1
002735,1
002736,1
002737,1
002738,1
002739,1
002740,1
002741,1
002742,1
002743,1
002744,1
002745,1
002746,1
002747,1
002748,1
002749,1
002750,1
002751,1
002752,1
002753,1
002754,1
002755,1
002756,1
002757,1
002758,1
002759,1
002760,1
002761,1
002762,1
002763,1
002764,1
002765,1
002766,1
002767,1
002768,1
002769,1
002770,1
002771,1
002772,1
002773,1
002774,1
002775,1
002776,1
002777,1
002778,1
002779,1
002780,1
002781,1
002782,1
002783,1
002784,1
002785,1
002786,1
002787,1
002788,1
002789,1
002790,1
002791,1
002792,1
002793,1
002794,1
002795,1
002796,1
